id,Title,Year,Type,smoking,cigarette-smoking,pipe-smoking,cigar-smoking,Plot,Rating,Awards
tt0024803,Zero for Conduct,1933,movie,False,True,False,True,"In a repressive boarding school with rigid rules of behavior, four boys decide to rebel against the direction on a celebration day.",7.3,1 win.
tt0251865,Mother Knows Best,1971,movie,False,True,False,False,Softcore movie with adult actresses about a hooker called Flame teaching her daughter Flower her illicit trade.,6.6,N/A
tt1103221,Fix,2008,movie,False,True,False,False,"FIX takes you from Beverly Hills to Watts, and places in between, in one day, as documentary filmmakers Bella and Milo race to get Milo's brother Leo from jail to rehab before 8pm, or Leo ...",6.2,9 wins & 2 nominations.
tt2261434,A Five Star Life,2013,movie,False,True,False,False,"Forty-something Irene had a dream job that made her life easy: she was indeed a luxury hotel inspector and her work got carried out in a wonderful ever-renewed setting, from Paris to Gstaad...",6.3,6 wins & 12 nominations.
tt0463903,Be with Me,2005,movie,False,True,False,False,"""Be with me"" consists of three stories of love vs. solitude : 1)An aging, lonesome shopkeeper doesn't believe in life any more since his wife died. But he is saved from desperation by ...",7.0,12 wins & 7 nominations.
tt4551318,Paradise,2016,movie,False,True,False,False,"Follows three people whose paths cross during a terrible time of war: Olga, a Russian aristocratic emigrant and member of the French Resistance; Jules, a French collaborator; and Helmut, a high-ranking German SS officer.",7.0,16 wins & 17 nominations.
tt0304356,Love Thy Neighbor,2005,movie,False,True,False,False,A robbery victim moves to a gated community for solace and peace of mind -- only to find her darkest fears realized -- in this made-for-Lifetime thriller. Baywatch's Alexandra Paul stars as...,4.9,N/A
tt0079010,Christ Stopped at Eboli,1979,movie,False,True,False,False,A doctor in Fascist Italy is exiled to a remote village for his political views.,7.7,Won 1 BAFTA Film Award. Another 6 wins & 1 nomination.
tt4219130,Psycho-Pass: The Movie,2015,movie,False,True,False,False,"In this sequel to Psycho-Pass TV show, Inspector Tsunemori is sent to a neighboring war-torn nation, where the Sibyl System is being introduced as an experiment, to find Shinya Kogami, her former enforcer who went rogue three years ago.",7.2,1 win & 5 nominations.
tt0048535,Rage at Dawn,1955,movie,False,True,False,False,A special agent from Chicago is sent out west to bring in the notorious Reno brothers.,6.0,N/A
tt0049621,Please Murder Me!,1956,movie,False,True,False,False,"A lawyer suffers a guilt complex after getting a murder acquittal for his client, and then finding out she did commit the crime.",6.5,N/A
tt2289538,On My Way,2013,movie,False,True,False,False,"Facing a failed relationship and a struggling restaurant, a woman hits the road for a trip with her grandson.",6.4,1 win & 5 nominations.
tt7502234,Little Tickles,2018,movie,False,True,False,False,"Odette is a 8-yr-old girl who loves to dance and draw. Once she has become an adult, Odette realizes she was abused, and immerses herself body and soul in her career as a dancer while trying to deal with her past.",7.1,7 wins & 9 nominations.
tt0092298,Zone Troopers,1985,movie,False,True,False,False,"In Italy, during World War II some American soldiers find an alien UFO.",5.3,N/A
tt0073363,Manila in the Claws of Light,1975,movie,False,True,False,False,"Júlio Madiaga, a 'provinciano', arrives in Manila to search for Ligaya, his loved one.",7.8,8 wins & 2 nominations.
tt0119732,Murder in Mind,1997,movie,False,True,False,False,"A woman undergoes hypnosis to determine who murdered her husband, a crime for which she is the chief suspect.",5.4,1 nomination.
tt0038453,The Dark Corner,1946,movie,False,True,False,False,"Secretary tries to help her boss, who is framed for a murder.",7.2,N/A
tt0033105,Strange Cargo,1940,movie,False,True,False,False,Convicts escaping from Devil's Island come under the influence of a strange Christ-like figure.,6.9,N/A
tt0051750,The Hunters,1958,movie,False,True,False,False,"In 1952, during the Korean War, two American pilots become bitter enemies over the same woman but must shelf their personal feud when confronted by deadly Chinese MIG fighter jets in battle.",6.4,N/A
tt0122082,The Crazy Stranger,1997,movie,False,True,False,False,A man is looking for a singer he had heard on cassette. He finds much more.,7.7,9 wins & 5 nominations.
tt0123328,Made in Hong Kong,1997,movie,False,True,True,False,"Autumn Moon (Sam Lee), a low-rent triad living in Hong Kong, struggles to find meaning in his hopelessly violent existence.",7.5,15 wins & 10 nominations.
tt1504261,The Sinking of the Laconia,2010–,series,False,True,False,False,Dramatisation of the true story of the sinking of the liner Laconia by a German U-boat in 1942 through the eyes of six survivors.,7.0,4 nominations.
tt0066258,Puppet on a Chain,1971,movie,False,True,False,False,Following a triple professional hit a U.S. agent arrives in Amsterdam to investigate a heroin smuggling ring. He finds a city rife with drugs and a police force unable or unwilling to do ...,6.0,N/A
tt0072813,The Confessional,1976,movie,False,True,False,False,"A troubled young girl goes to confession at the local church. Unfortunately, the sexually frustrated priest she confesses to becomes obsessed with her. At first, the priest stalks the girl,...",6.5,1 nomination.
tt0044040,Sirocco,1951,movie,False,True,False,True,A cynical American expatriate gets involved in smuggling and gun-running for the rebels during the 1925 Syrian insurgency against French occupation.,6.3,N/A
tt0045592,Call Me Madam,1953,movie,False,True,False,False,Washington hostess Sally Adams becomes a Truman-era US ambassador to a European grand duchy.,6.8,Won 1 Oscar. Another 1 win & 4 nominations.
tt1278060,Kara no Kyoukai: The Garden of Sinners - Paradox Spiral,2008,movie,False,True,False,False,"November 1998: A young man swears he committed a heinous crime, he looks in the news, but nobody talks about what happened, even when the police find the alleged victims ... alive and ...",8.0,N/A
tt0052479,Johnny Staccato,1959–,series,False,True,False,False,Johnny Staccato is a jazz pianist and private detective.,8.2,N/A
tt0056370,Pressure Point,1962,movie,False,True,False,False,A black prison psychiatrist is assigned the distasteful task of helping a paranoid American Nazi charged with sedition.,7.1,N/A
tt1683970,Territories,2010,movie,False,True,False,False,"Five friends return home from a marriage in Canada to the United States. Not far from the border, two customs officers stop them to check their identity.",5.1,N/A
tt0074962,The Next Man,1976,movie,False,True,False,False,"Influential Arab diplomat becomes the target of numerous assassination attempts, when he announces his plan to make peace with Israel by letting them join the Organization of the Petroleum Exporting Countries (OPEC).",5.1,1 nomination.
tt4682562,Office,2015,movie,False,True,False,False,The investigation following a sales manager brutally killing his entire family leads to a track of mystery and tragedy in an overwhelmed work team at Seoul.,6.0,3 wins & 7 nominations.
tt0026523,In Caliente,1935,movie,False,True,False,False,"Magazine editor Pat O'Brien givesMexican dancer Dolores Del Rio a bad write-up, and then becomes romantically involved. Lots of songs and Busby Berkeley numbers.",6.1,N/A
tt0095515,Let's Get Lost,1988,movie,False,True,False,False,"Documentary on the life of jazz trumpeter and drug addict Chet Baker. Fascinating series of interviews with friends, family, associates and lovers, interspersed with film from Baker's ...",7.9,Nominated for 1 Oscar. Another 3 wins & 3 nominations.
tt0811128,Turn the River,2007,movie,False,True,False,True,A pool shark takes the ultimate gamble when she kidnaps her own son and flees her ex-husband.,5.8,3 wins & 1 nomination.
tt0046801,The Bounty Hunter,1954,movie,False,True,False,False,"A bounty hunter, hired by Pinkerton, trails 3 unknown murderous train robbers to a town and finds a host of suspects.",6.6,N/A
tt0066852,Blutjunge Verführerinnen,1971,movie,False,True,False,False,The budding sexual urges of young women cause themselves and others trouble.,4.9,N/A
tt5959320,Ellen,2016,movie,False,True,False,False,A tearaway teenage girl trying to take control of her life forms an amazing and unbreakable bond with a new friend. But can Ellen avoid becoming just another statistic?,6.5,6 wins & 1 nomination.
tt3037164,Kills On Wheels,2016,movie,False,True,False,False,"Two disabled teenagers looking for a reason to live, team up with a wheelchair hitman.",7.1,7 wins & 6 nominations.
tt0309404,Bungalow,2002,movie,False,True,False,False,A German soldier goes AWOL and returns home to more problems than he left.,6.7,6 wins & 3 nominations.
tt6889032,The Cake General,2018,movie,False,True,False,False,"Set in 1984, Hans Pettersson (Hasse P.) decides to create the largest sandwich cake ever made in order to put his home town, Köping, on the map.",7.2,N/A
tt0023285,Number 17,1932,movie,False,True,False,False,"A gang of thieves gather at a safe house following a robbery, but a detective is on their trail.",5.8,N/A
tt1360875,Katalin Varga,2009,movie,False,True,False,False,"In the beautiful, otherworldly Carpathian Mountains a woman is traveling with a small boy in a horse and cart, looking to punish those who once abused her. For years, Katalin has been ...",7.0,14 wins & 16 nominations.
tt0066064,The McKenzie Break,1970,movie,False,True,False,True,"During WW2, German POWs in Britain plot to escape from their prison camp in Scotland.",6.5,1 nomination.
tt0310733,Bertie and Elizabeth,2002,movie,False,True,False,False,"A chronicle of the life of George VI, who was forced to become King following the abdication of his brother Edward VIII, and his relationship with his wife, Elizabeth.",7.2,N/A
tt1535962,Decisions,2011,movie,False,True,False,False,When a group of friends decide to pull a bank heist to get out from underneath their money troubles. They quickly discover that things can unravel in a hurry! A compromised LAPD Detective (...,3.4,N/A
tt2820008,The Perfect Husband,2014,movie,False,True,False,False,"A married couple decide to spend a weekend in a remote cabin, but the romantic journey takes a turn for the worst, when a sneaking suspicion becomes pure madness.",4.7,9 wins & 9 nominations.
tt0087034,Carmen,1984,movie,False,True,False,False,"A film version of the famous Bizet opera, where a soldier (Don Jose) falls in love with a beautiful factory worker (Carmen), but she does not reciprocate his feelings.",7.6,Nominated for 1 Golden Globe. Another 10 wins & 10 nominations.
tt0204709,An Affair of Love,1999,movie,False,True,False,False,"A woman puts an ad in a magazine looking for a man to fulfill her fantasy of a stringless, anonymous pornographic affair.",7.1,6 wins & 9 nominations.
tt2976920,Violette,2013,movie,False,True,False,False,"Violette Leduc, born a bastard at the beginning of last century, meets Simone de Beauvoir in the years after the war in St-Germain-des-Prés. Then begins an intense relationship between the ...",7.0,1 win & 1 nomination.
tt0082162,Chashme Buddoor,1981,movie,False,True,False,False,"Two womanizing slackers, Omi and Jai (Rakesh Bedi and Ravi Baswani respectively) attempt to woo the new girl in the neighbourhood, and fail - miserably. Their third room-mate, shy, and a ...",8.0,N/A
tt0878674,Garage,2007,movie,False,True,False,False,"A tragicomedy set in the world of gas stations in rural Ireland, where over-diligent employee of the garage searches for intimacy during the course of a life-changing summer.",7.1,12 wins & 12 nominations.
tt0049234,Fright,1956,movie,False,True,True,False,"A woman believes herself to be the reincarnated spirit of an ancient prince's lover. Meanwhile, a murderer turns out to be the reincarnated spirit of the prince himself.",5.0,N/A
tt0044128,Thunder on the Hill,1951,movie,False,True,False,False,Convicted murderess Valerie Carns (Ann Blyth) is being transported to Norwich to be executed when a flood strands her and her guards at a convent hospital. Nurse Sister Mary (Claudette ...,6.7,N/A
